event_id,t0_idx,target_idx,event_datetime,year,season,t0_datetime,target_datetime,mean_intensity,max_intensity,mean_intensity_wet,wet_fraction,split
200610100,2,5,3/1/2020 1:00,2020,MAM,3/1/2020 1:20,3/1/2020 1:50,0.026775382,0.5478153,0.1721011996269226,0.097400886,train
200610100,3,6,3/1/2020 1:00,2020,MAM,3/1/2020 1:30,3/1/2020 2:00,0.024750335,0.48924696,0.17282915115356445,0.086968919,train
200610100,4,7,3/1/2020 1:00,2020,MAM,3/1/2020 1:40,3/1/2020 2:10,0.022153027,0.42736652,0.17044731974601746,0.075100473,train
200610100,5,8,3/1/2020 1:00,2020,MAM,3/1/2020 1:50,3/1/2020 2:20,0.02070235,0.47419268,0.1667570173740387,0.071124597,train
200610100,6,9,3/1/2020 1:00,2020,MAM,3/1/2020 2:00,3/1/2020 2:30,0.019622104,0.6134618,0.16462446749210358,0.066422411,train
200610100,7,10,3/1/2020 1:00,2020,MAM,3/1/2020 2:10,3/1/2020 2:40,0.021174928,0.749662,0.1767776906490326,0.072292074,train
200610100,8,11,3/1/2020 1:00,2020,MAM,3/1/2020 2:20,3/1/2020 2:50,0.021616675,0.89875007,0.18300274014472961,0.072948443,train
200610100,9,12,3/1/2020 1:00,2020,MAM,3/1/2020 2:30,3/1/2020 3:00,0.022717623,0.79455924,0.19086121022701263,0.073965277,train
200610100,10,13,3/1/2020 1:00,2020,MAM,3/1/2020 2:40,3/1/2020 3:10,0.022115538,0.48507062,0.18492361903190613,0.071242959,train
200610100,11,14,3/1/2020 1:00,2020,MAM,3/1/2020 2:50,3/1/2020 3:20,0.02187676,0.50482553,0.1784268170595169,0.073072184,train
200610100,12,15,3/1/2020 1:00,2020,MAM,3/1/2020 3:00,3/1/2020 3:30,0.01871411,0.5626698,0.16712957620620728,0.05988562,train
200610100,13,16,3/1/2020 1:00,2020,MAM,3/1/2020 3:10,3/1/2020 3:40,0.017174764,0.5550984,0.162763312,0.051863927132258396,train
200610100,14,17,3/1/2020 1:00,2020,MAM,3/1/2020 3:20,3/1/2020 3:50,0.015844319,0.498671,0.1570609211921692,0.04492901,train
200610100,15,18,3/1/2020 1:00,2020,MAM,3/1/2020 3:30,3/1/2020 4:00,0.015022914,0.43664932,0.15358521044254303,0.042852300789257065,train
200610100,16,19,3/1/2020 1:00,2020,MAM,3/1/2020 3:40,3/1/2020 4:10,0.01449414,0.5586589,0.15322253108024597,0.043148205,train
200610100,17,20,3/1/2020 1:00,2020,MAM,3/1/2020 3:50,3/1/2020 4:20,0.013737512,0.56335336,0.1582004427909851,0.042631718,train
200610100,18,21,3/1/2020 1:00,2020,MAM,3/1/2020 4:00,3/1/2020 4:30,0.012833955,0.64134765,0.17063502967357635,0.039516654,train
200610100,19,22,3/1/2020 1:00,2020,MAM,3/1/2020 4:10,3/1/2020 4:40,0.012061215,0.64003074,0.1812375783920288,0.035562299,train
200610100,20,23,3/1/2020 1:00,2020,MAM,3/1/2020 4:20,3/1/2020 4:50,0.010980749,0.6373909,0.179831862,0.031699404,train
200610100,21,24,3/1/2020 1:00,2020,MAM,3/1/2020 4:30,3/1/2020 5:00,0.009960461,0.6020096,0.17551714181900024,0.027126340311291165,train
200610100,22,25,3/1/2020 1:00,2020,MAM,3/1/2020 4:40,3/1/2020 5:10,0.009131669,0.5497764,0.1804988980293274,0.021703224279204396,train
200610100,23,26,3/1/2020 1:00,2020,MAM,3/1/2020 4:50,3/1/2020 5:20,0.008840149,0.5859467,0.18187037110328674,0.019626515163742596,train
200610100,24,27,3/1/2020 1:00,2020,MAM,3/1/2020 5:00,3/1/2020 5:30,0.007839422,0.52044076,0.181512713,0.015946543570540858,train
200610100,25,28,3/1/2020 1:00,2020,MAM,3/1/2020 5:10,3/1/2020 5:40,0.008009758,0.4870258,0.16903264820575714,0.019287570411737173,train
200610100,26,29,3/1/2020 1:00,2020,MAM,3/1/2020 5:20,3/1/2020 5:50,0.00731294,0.48320898,0.17029012739658356,0.018722662491728135,train
200610100,27,30,3/1/2020 1:00,2020,MAM,3/1/2020 5:30,3/1/2020 6:00,0.007536599,0.39357087,0.17079874873161316,0.018281496,train
200610100,28,31,3/1/2020 1:00,2020,MAM,3/1/2020 5:40,3/1/2020 6:10,0.00702369,0.32010123,0.16973808407783508,0.019147688450592077,train
200610100,29,32,3/1/2020 1:00,2020,MAM,3/1/2020 5:50,3/1/2020 6:20,0.006099314,0.33641708,0.16419082880020142,0.016473790962549296,train
200610100,30,33,3/1/2020 1:00,2020,MAM,3/1/2020 6:00,3/1/2020 6:30,0.005179903,0.42614478,0.16053731739521027,0.013396388,train
200610100,31,34,3/1/2020 1:00,2020,MAM,3/1/2020 6:10,3/1/2020 6:40,0.004543662,0.27155146,0.15277893841266632,0.009345191,train
200610100,32,35,3/1/2020 1:00,2020,MAM,3/1/2020 6:20,3/1/2020 6:50,0.003888653,0.21181367,0.12929990887641907,0.007295382,train
200610100,33,36,3/1/2020 1:00,2020,MAM,3/1/2020 6:30,3/1/2020 7:00,0.003326082,0.2130896,0.13093745708465576,0.003373307,train
200610100,34,37,3/1/2020 1:00,2020,MAM,3/1/2020 6:40,3/1/2020 7:10,0.003187596,0.22574018,0.1455988883972168,0.003852134,train
200610100,35,38,3/1/2020 1:00,2020,MAM,3/1/2020 6:50,3/1/2020 7:20,0.003423409,0.30907488,0.15080328285694122,0.0042664,train
200621300,2,5,3/2/2020 13:00,2020,MAM,3/2/2020 13:20,3/2/2020 13:50,0.09397962,1.5966624,0.25211209058761597,0.32165856965314654,train
200621300,3,6,3/2/2020 13:00,2020,MAM,3/2/2020 13:30,3/2/2020 14:00,0.09560355,1.8277243,0.25263625383377075,0.3291099741218372,train
200621300,4,7,3/2/2020 13:00,2020,MAM,3/2/2020 13:40,3/2/2020 14:10,0.10112641,1.0403587,0.2563675045967102,0.34849976596671883,train
200621300,5,8,3/2/2020 13:00,2020,MAM,3/2/2020 13:50,3/2/2020 14:20,0.10006026,1.4666461,0.2625698447227478,0.3308423584098649,train
200621300,6,9,3/2/2020 13:00,2020,MAM,3/2/2020 14:00,3/2/2020 14:30,0.104232214,2.3002832,0.2664835453033447,0.34173701115289634,train
200621300,7,10,3/2/2020 13:00,2020,MAM,3/2/2020 14:10,3/2/2020 14:40,0.10072185,2.0851607,0.25571489334106445,0.34071479682145145,train
200621300,8,11,3/2/2020 13:00,2020,MAM,3/2/2020 14:20,3/2/2020 14:50,0.102698244,2.6657043,0.260074258,0.34119900361003064,train
200621300,9,12,3/2/2020 13:00,2020,MAM,3/2/2020 14:30,3/2/2020 15:00,0.09726442,2.4249284,0.2472090870141983,0.33290292729904075,train
200621300,10,13,3/2/2020 13:00,2020,MAM,3/2/2020 14:40,3/2/2020 15:10,0.09318216,1.9737873,0.23847684264183044,0.32759817292638443,train
200621300,11,14,3/2/2020 13:00,2020,MAM,3/2/2020 14:50,3/2/2020 15:20,0.09313343,1.8325539,0.2405003160238266,0.32098606022456433,train
200621300,12,15,3/2/2020 13:00,2020,MAM,3/2/2020 15:00,3/2/2020 15:30,0.09494091,2.0563397,0.23902691900730133,0.3298309042292773,train
200621300,13,16,3/2/2020 13:00,2020,MAM,3/2/2020 15:10,3/2/2020 15:40,0.08856224,1.9495027,0.23623956739902496,0.2993904374539331,train
200621300,14,17,3/2/2020 13:00,2020,MAM,3/2/2020 15:20,3/2/2020 15:50,0.087721296,1.4412059,0.2411186397075653,0.2852569793028498,train
200621300,15,18,3/2/2020 13:00,2020,MAM,3/2/2020 15:30,3/2/2020 16:00,0.085712165,0.8506258,0.22721321880817413,0.2932463913144062,train
200621300,16,19,3/2/2020 13:00,2020,MAM,3/2/2020 15:40,3/2/2020 16:10,0.08219149,0.82868785,0.22191955149173737,0.27472817168896707,train
200621300,17,20,3/2/2020 13:00,2020,MAM,3/2/2020 15:50,3/2/2020 16:20,0.07733305,1.3249478,0.2247445285320282,0.24997444464171387,train
200621300,18,21,3/2/2020 13:00,2020,MAM,3/2/2020 16:00,3/2/2020 16:30,0.0738759,1.2090511,0.22558316588401794,0.23510929623233318,train
200621300,19,22,3/2/2020 13:00,2020,MAM,3/2/2020 16:10,3/2/2020 16:40,0.07236108,1.0461006,0.23551110923290253,0.2203786497086689,train
200621300,20,23,3/2/2020 13:00,2020,MAM,3/2/2020 16:20,3/2/2020 16:50,0.0697239,1.1096026,0.2337585836648941,0.2135782343668458,train
200621300,21,24,3/2/2020 13:00,2020,MAM,3/2/2020 16:30,3/2/2020 17:00,0.06972945,1.2844994,0.24273142218589783,0.20848868301133583,train
200621300,22,25,3/2/2020 13:00,2020,MAM,3/2/2020 16:40,3/2/2020 17:10,0.06990662,0.93919075,0.23699961602687836,0.21611762996917216,train
200621300,23,26,3/2/2020 13:00,2020,MAM,3/2/2020 16:50,3/2/2020 17:20,0.06868299,0.99178714,0.2416585236787796,0.20740728785017565,train
200621300,24,27,3/2/2020 13:00,2020,MAM,3/2/2020 17:00,3/2/2020 17:30,0.065721184,0.9757336,0.2293580323457718,0.20510461556671025,train
200621300,25,28,3/2/2020 13:00,2020,MAM,3/2/2020 17:10,3/2/2020 17:40,0.06662796,1.0254284,0.2180173248052597,0.2217989896218345,train
200621300,26,29,3/2/2020 13:00,2020,MAM,3/2/2020 17:20,3/2/2020 17:50,0.06763969,1.3681544,0.22047217190265656,0.22967003997396043,train
200621300,27,30,3/2/2020 13:00,2020,MAM,3/2/2020 17:30,3/2/2020 18:00,0.070006594,1.3746477,0.2273310422897339,0.23279586379801046,train
200621300,28,31,3/2/2020 13:00,2020,MAM,3/2/2020 17:40,3/2/2020 18:10,0.06673217,0.8104999,0.218339741,0.2250646954070296,train
200621300,29,32,3/2/2020 13:00,2020,MAM,3/2/2020 17:50,3/2/2020 18:20,0.0656757,1.0708638,0.2150895744562149,0.22303102689499707,train
200621300,30,33,3/2/2020 13:00,2020,MAM,3/2/2020 18:00,3/2/2020 18:30,0.06613874,0.9636666,0.2122555673122406,0.2297130805773897,train
200621300,31,34,3/2/2020 13:00,2020,MAM,3/2/2020 18:10,3/2/2020 18:40,0.06637879,1.0233445,0.20966850221157074,0.2355504624174831,train
200621300,32,35,3/2/2020 13:00,2020,MAM,3/2/2020 18:20,3/2/2020 18:50,0.067217946,1.3626939,0.21203377842903137,0.23826740050895515,train
200621300,33,36,3/2/2020 13:00,2020,MAM,3/2/2020 18:30,3/2/2020 19:00,0.06747217,1.154125,0.20611482858657837,0.24906521189427075,train
200621300,34,37,3/2/2020 13:00,2020,MAM,3/2/2020 18:40,3/2/2020 19:10,0.06843705,0.98729956,0.2059071660041809,0.25254612069661214,train
200621300,35,38,3/2/2020 13:00,2020,MAM,3/2/2020 18:50,3/2/2020 19:20,0.07071514,1.0861901,0.21273170411586761,0.2570331036041125,train
200651600,2,5,3/5/2020 16:00,2020,MAM,3/5/2020 16:20,3/5/2020 16:50,0.13019107,2.5457723,0.25768494606018066,0.44709502827229636,train
200651600,3,6,3/5/2020 16:00,2020,MAM,3/5/2020 16:30,3/5/2020 17:00,0.12261128,2.0887437,0.24922135472297668,0.43137444786975915,train
200651600,4,7,3/5/2020 16:00,2020,MAM,3/5/2020 16:40,3/5/2020 17:10,0.12358151,1.6850206,0.2618156969547272,0.4123720214557408,train
200651600,5,8,3/5/2020 16:00,2020,MAM,3/5/2020 16:50,3/5/2020 17:20,0.12477307,1.3494673,0.2679852545261383,0.40746539266480514,train
200651600,6,9,3/5/2020 16:00,2020,MAM,3/5/2020 17:00,3/5/2020 17:30,0.12557843,1.5186665,0.2752761244773865,0.40063269687041014,train
200651600,7,10,3/5/2020 16:00,2020,MAM,3/5/2020 17:10,3/5/2020 17:40,0.12240002,1.6687621,0.2819078266620636,0.376051132,train
200651600,8,11,3/5/2020 16:00,2020,MAM,3/5/2020 17:20,3/5/2020 17:50,0.12517852,2.3289576,0.30688875913619995,0.3550849782913956,train
200651600,9,12,3/5/2020 16:00,2020,MAM,3/5/2020 17:30,3/5/2020 18:00,0.13214445,2.6271203,0.3387696146965027,0.3440504435872191,train
200651600,10,13,3/5/2020 16:00,2020,MAM,3/5/2020 17:40,3/5/2020 18:10,0.1314655,3.3741696,0.3445729613304138,0.3365613785905278,train
200651600,11,14,3/5/2020 16:00,2020,MAM,3/5/2020 17:50,3/5/2020 18:20,0.12485018,1.7086122,0.32125407457351685,0.3436307977037838,train
200651600,12,15,3/5/2020 16:00,2020,MAM,3/5/2020 18:00,3/5/2020 18:30,0.11216543,1.8135573,0.2791237533092499,0.35535398206282853,train
200651600,13,16,3/5/2020 16:00,2020,MAM,3/5/2020 18:10,3/5/2020 18:40,0.10153436,1.2804717,0.24700427055358887,0.35796869872115605,train
200651600,14,17,3/5/2020 16:00,2020,MAM,3/5/2020 18:20,3/5/2020 18:50,0.09320161,1.4201868,0.22880393266677856,0.3479509982729958,train
200651600,15,18,3/5/2020 16:00,2020,MAM,3/5/2020 18:30,3/5/2020 19:00,0.09278635,1.7753079,0.2267753928899765,0.3514534273770518,train
200651600,16,19,3/5/2020 16:00,2020,MAM,3/5/2020 18:40,3/5/2020 19:10,0.08850091,1.4080999,0.22027087211608887,0.3388532907231359,train
200651600,17,20,3/5/2020 16:00,2020,MAM,3/5/2020 18:50,3/5/2020 19:20,0.085395366,1.3328204,0.21785038709640503,0.328233022,train
200651600,18,21,3/5/2020 16:00,2020,MAM,3/5/2020 19:00,3/5/2020 19:30,0.08274402,1.1066291,0.2179882824420929,0.3144976892576034,train
200651600,19,22,3/5/2020 16:00,2020,MAM,3/5/2020 19:10,3/5/2020 19:40,0.07932009,1.2220799,0.21610058844089508,0.2967326801921763,train
200651600,20,23,3/5/2020 16:00,2020,MAM,3/5/2020 19:20,3/5/2020 19:50,0.0743625,1.0456291,0.20928263664245605,0.2816738490673639,train
200651600,21,24,3/5/2020 16:00,2020,MAM,3/5/2020 19:30,3/5/2020 20:00,0.06904673,0.9096658,0.2022625207901001,0.26278978431277605,train
200651600,22,25,3/5/2020 16:00,2020,MAM,3/5/2020 19:40,3/5/2020 20:10,0.06464963,1.3913665,0.19917969405651093,0.2461761113890817,train
200651600,23,26,3/5/2020 16:00,2020,MAM,3/5/2020 19:50,3/5/2020 20:20,0.064422764,0.9957473,0.20679998397827148,0.2406776743009937,train
200651600,24,27,3/5/2020 16:00,2020,MAM,3/5/2020 20:00,3/5/2020 20:30,0.060965307,1.1928569,0.20341259241104126,0.22863168541622952,train
200651600,25,28,3/5/2020 16:00,2020,MAM,3/5/2020 20:10,3/5/2020 20:40,0.060673587,1.1249826,0.20403620600700378,0.22945483695681412,train
200651600,26,29,3/5/2020 16:00,2020,MAM,3/5/2020 20:20,3/5/2020 20:50,0.061571933,1.0584697,0.2029026746749878,0.23909055204953975,train
200651600,27,30,3/5/2020 16:00,2020,MAM,3/5/2020 20:30,3/5/2020 21:00,0.061625496,0.9478087,0.2051064372062683,0.23861172533638922,train
200651600,28,31,3/5/2020 16:00,2020,MAM,3/5/2020 20:40,3/5/2020 21:10,0.06111887,0.7428258,0.21077463030815125,0.22877156737737464,train
200651600,29,32,3/5/2020 16:00,2020,MAM,3/5/2020 20:50,3/5/2020 21:20,0.0595888,0.78588796,0.21753835678100586,0.21482641186629436,train
200651600,30,33,3/5/2020 16:00,2020,MAM,3/5/2020 21:00,3/5/2020 21:30,0.05717897,0.7758117,0.21777673065662384,0.20548660092214494,train
200651600,31,34,3/5/2020 16:00,2020,MAM,3/5/2020 21:10,3/5/2020 21:40,0.05223006,0.6806962,0.21423381567001343,0.18621517073669372,train
200651600,32,35,3/5/2020 16:00,2020,MAM,3/5/2020 21:20,3/5/2020 21:50,0.04851875,1.0488038,0.21273110806941986,0.17232381597990004,train
200651600,33,36,3/5/2020 16:00,2020,MAM,3/5/2020 21:30,3/5/2020 22:00,0.044987455,0.7317534,0.21236635744571686,0.15524207649391245,train
200651600,34,37,3/5/2020 16:00,2020,MAM,3/5/2020 21:40,3/5/2020 22:10,0.042746235,1.0359654,0.21643002331256866,0.14267960036799715,train
200651600,35,38,3/5/2020 16:00,2020,MAM,3/5/2020 21:50,3/5/2020 22:20,0.0408129,0.95150685,0.21446675062179565,0.1372672444867677,train
201182200,2,5,4/27/2020 22:00,2020,MAM,4/27/2020 22:20,4/27/2020 22:50,0.048760213,3.2328267,0.34521356225013733,0.12380091568883796,train
201182200,3,6,4/27/2020 22:00,2020,MAM,4/27/2020 22:30,4/27/2020 23:00,0.047224127,3.1986713,0.3423444926738739,0.12051368960192822,train
201182200,4,7,4/27/2020 22:00,2020,MAM,4/27/2020 22:40,4/27/2020 23:10,0.045709338,2.2217155,0.33902668952941895,0.11773219060531229,train
201182200,5,8,4/27/2020 22:00,2020,MAM,4/27/2020 22:50,4/27/2020 23:20,0.042576227,2.7293522,0.33769020438194275,0.10966207746232602,train
201182200,6,9,4/27/2020 22:00,2020,MAM,4/27/2020 23:00,4/27/2020 23:30,0.038286723,3.5013382,0.32365861535072327,0.10224295344620732,train
201182200,7,10,4/27/2020 22:00,2020,MAM,4/27/2020 23:10,4/27/2020 23:40,0.036442436,2.5835633,0.3204231262207031,0.097793631,train
201182200,8,11,4/27/2020 22:00,2020,MAM,4/27/2020 23:20,4/27/2020 23:50,0.03399945,2.2717533,0.31519755721092224,0.092451216,train
201182200,9,12,4/27/2020 22:00,2020,MAM,4/27/2020 23:30,4/28/2020 0:00,0.032982457,2.1984277,0.3159322440624237,0.088975687,train
201182200,10,13,4/27/2020 22:00,2020,MAM,4/27/2020 23:40,4/28/2020 0:10,0.032185238,2.2855957,0.3101530969142914,0.088620602,train
201182200,11,14,4/27/2020 22:00,2020,MAM,4/27/2020 23:50,4/28/2020 0:20,0.028397664,2.620037,0.2851962149143219,0.08344497,train
201182200,12,15,4/27/2020 22:00,2020,MAM,4/28/2020 0:00,4/28/2020 0:30,0.028058136,2.2581327,0.2841672897338867,0.08271328,train
201182200,13,16,4/27/2020 22:00,2020,MAM,4/28/2020 0:10,4/28/2020 0:40,0.028748563,3.2611601,0.29578420519828796,0.081217619,train
201182200,14,17,4/27/2020 22:00,2020,MAM,4/28/2020 0:20,4/28/2020 0:50,0.029853025,3.7081125,0.30365875363349915,0.082680999,train
201182200,15,18,4/27/2020 22:00,2020,MAM,4/28/2020 0:30,4/28/2020 1:00,0.030606302,2.94271,0.30669867992401123,0.084424144,train
201182200,16,19,4/27/2020 22:00,2020,MAM,4/28/2020 0:40,4/28/2020 1:10,0.030870179,2.658556,0.3113970458507538,0.084311162,train
201182200,17,20,4/27/2020 22:00,2020,MAM,4/28/2020 0:50,4/28/2020 1:20,0.031290766,2.3790305,0.31746888160705566,0.084553265,train
201182200,18,21,4/27/2020 22:00,2020,MAM,4/28/2020 1:00,4/28/2020 1:30,0.033307567,2.4010346,0.33858010172843933,0.085532439,train
201182200,19,22,4/27/2020 22:00,2020,MAM,4/28/2020 1:10,4/28/2020 1:40,0.03587804,3.1210868,0.3515971302986145,0.08984726,train
201182200,20,23,4/27/2020 22:00,2020,MAM,4/28/2020 1:20,4/28/2020 1:50,0.03988982,5.1940002,0.3691065013408661,0.096228029,train
201182200,21,24,4/27/2020 22:00,2020,MAM,4/28/2020 1:30,4/28/2020 2:00,0.03746612,2.4806676,0.3360939621925354,0.097928133,train
201182200,22,25,4/27/2020 22:00,2020,MAM,4/28/2020 1:40,4/28/2020 2:10,0.036291987,2.034879,0.31804296374320984,0.099482975,train
201182200,23,26,4/27/2020 22:00,2020,MAM,4/28/2020 1:50,4/28/2020 2:20,0.03585661,1.9225847,0.2981698215007782,0.10490609078339279,train
201182200,24,27,4/27/2020 22:00,2020,MAM,4/28/2020 2:00,4/28/2020 2:30,0.03696978,2.3628829,0.2963823974132538,0.10816641649315924,train
201182200,25,28,4/27/2020 22:00,2020,MAM,4/28/2020 2:10,4/28/2020 2:40,0.03782798,2.3897645,0.29692521691322327,0.1099310812337589,train
201182200,26,29,4/27/2020 22:00,2020,MAM,4/28/2020 2:20,4/28/2020 2:50,0.03837965,1.901651,0.30159640312194824,0.10944149436975106,train
201182200,27,30,4/27/2020 22:00,2020,MAM,4/28/2020 2:30,4/28/2020 3:00,0.04054203,1.8248701,0.3091507852077484,0.11372403441096245,train
201182200,28,31,4/27/2020 22:00,2020,MAM,4/28/2020 2:40,4/28/2020 3:10,0.04145116,2.1967995,0.30629339814186096,0.11714038230815996,train
201182200,29,32,4/27/2020 22:00,2020,MAM,4/28/2020 2:50,4/28/2020 3:20,0.0392453,2.4322097,0.28970572352409363,0.11502601266469756,train
201182200,30,33,4/27/2020 22:00,2020,MAM,4/28/2020 3:00,4/28/2020 3:30,0.037618607,1.6005645,0.27702292799949646,0.11356263214810272,train
201182200,31,34,4/27/2020 22:00,2020,MAM,4/28/2020 3:10,4/28/2020 3:40,0.036200292,1.6584295,0.26631850004196167,0.1117925873320744,train
201182200,32,35,4/27/2020 22:00,2020,MAM,4/28/2020 3:20,4/28/2020 3:50,0.035670508,2.889549,0.2642991840839386,0.10990418085661562,train
201182200,33,36,4/27/2020 22:00,2020,MAM,4/28/2020 3:30,4/28/2020 4:00,0.035241913,2.366951,0.2633616626262665,0.10719262284057222,train
201182200,34,37,4/27/2020 22:00,2020,MAM,4/28/2020 3:40,4/28/2020 4:10,0.035357397,1.8206886,0.25880011916160583,0.10933389286117791,train
201182200,35,38,4/27/2020 22:00,2020,MAM,4/28/2020 3:50,4/28/2020 4:20,0.03557932,1.818936,0.2601665258407593,0.10823635747373178,train
201191600,2,5,4/28/2020 16:00,2020,MAM,4/28/2020 16:20,4/28/2020 16:50,0.10539375,17.098337,0.42489343881607056,0.23340381232144874,train
201191600,3,6,4/28/2020 16:00,2020,MAM,4/28/2020 16:30,4/28/2020 17:00,0.11081304,14.138206,0.4304598271846771,0.24340537254332306,train
201191600,4,7,4/28/2020 16:00,2020,MAM,4/28/2020 16:40,4/28/2020 17:10,0.113167845,10.6935215,0.4270845651626587,0.25097513867144416,train
201191600,5,8,4/28/2020 16:00,2020,MAM,4/28/2020 16:50,4/28/2020 17:20,0.11353597,8.616762,0.42473867535591125,0.2520134932291751,train
201191600,6,9,4/28/2020 16:00,2020,MAM,4/28/2020 17:00,4/28/2020 17:30,0.11279013,10.641197,0.415436715,0.25520387795836896,train
201191600,7,10,4/28/2020 16:00,2020,MAM,4/28/2020 17:10,4/28/2020 17:40,0.11059033,6.9070597,0.4024931490421295,0.25719450586697223,train
